name,station_name_combined,station_number,district,religion,gender,to_register,from_register,room,station_name,maps,coordinates
ناخبو الطائفة سني من سجل ١٢٢ إلى سجل ١٧٨,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ٣",413,رأس بيروت,سني,ذكر,178,122,"غرفة رقم
 ٣",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ١٧٩ إلى سجل ٢٥٠,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ٤",414,رأس بيروت,سني,ذكر,250,179,"غرفة رقم
 ٤",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٢٥١ إلى سجل ٣٤٣,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ٥",415,رأس بيروت,سني,ذكر,343,251,"غرفة رقم
 ٥",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٣٤٤ إلى سجل ٤١٦,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ٦",416,رأس بيروت,سني,ذكر,416,344,"غرفة رقم
 ٦",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٤١٨ إلى سجل ٤٧٣,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ٧",417,رأس بيروت,سني,ذكر,473,418,"غرفة رقم
 ٧",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٤٧٤ إلى سجل ٥٢٠,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ٨",418,رأس بيروت,سني,ذكر,520,474,"غرفة رقم
 ٨",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٥٢١ إلى سجل ٥٧١,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ٩",419,رأس بيروت,سني,ذكر,571,521,"غرفة رقم
 ٩",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٥٧٢ إلى سجل ٦٣٠,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ١٠",420,رأس بيروت,سني,ذكر,630,572,"غرفة رقم
 ١٠",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٦٣١ إلى سجل ٧٠٢,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ١١",421,رأس بيروت,سني,ذكر,702,631,"غرفة رقم
 ١١",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٧٠٣ إلى سجل ٧٦٦,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ١٢",422,رأس بيروت,سني,ذكر,766,703,"غرفة رقم
 ١٢",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٧٦٨ إلى سجل ٨١٥,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ١٣",423,رأس بيروت,سني,ذكر,815,768,"غرفة رقم
 ١٣",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٨١٦ إلى سجل ٨٦٤,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ١٤",424,رأس بيروت,سني,ذكر,864,816,"غرفة رقم
 ١٤",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٨٦٥ إلى سجل ٩٧٥,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ١٥",425,رأس بيروت,سني,ذكر,975,865,"غرفة رقم
 ١٥",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة سني من سجل ٩٧٦ إلى سجل ١٣٥٦,"مدرسة امير شكيب ارسلان المتوسطة المختلطة غرفة رقم
 ١٦",426,رأس بيروت,سني,ذكر,1356,976,"غرفة رقم
 ١٦",مدرسة الامير شكيب ارسلان المتوسطة المختلطة,https://maps.app.goo.gl/wXgACBr9KJCfZsDJA,"33.88875267523724, 35.48164684047425"
ناخبو الطائفة ماروني من سجل ٣ إلى سجل ٣٥٥,مدرسة اورغواي الرسمية المختلطة غرفة رقم ١,38,اشرفية,ماروني,ذكر,355,3,غرفة رقم ١,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبو الطائفة ماروني من سجل ٣٥٦ إلى سجل ٩٥٢,مدرسة اورغواي الرسمية المختلطة غرفة رقم ٢,39,اشرفية,ماروني,ذكر,952,356,غرفة رقم ٢,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبو الطائفة ماروني من سجل ٩٥٤ إلى سجل ١٣٨١,مدرسة اورغواي الرسمية المختلطة غرفة رقم ٣,40,اشرفية,ماروني,ذكر,1381,954,غرفة رقم ٣,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبو الطائفة ماروني من سجل ١٣٨٤ إلى سجل ١٦٩٢,مدرسة اورغواي الرسمية المختلطة غرفة رقم ٤,41,اشرفية,ماروني,ذكر,1692,1384,غرفة رقم ٤,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبو الطائفة ماروني من سجل ١٦٩٤ إلى سجل ٢٠٤٨,مدرسة اورغواي الرسمية المختلطة غرفة رقم ٥,42,اشرفية,ماروني,ذكر,2048,1694,غرفة رقم ٥,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبات الطائفة ماروني من سجل ٣ إلى سجل ٢٨٩,مدرسة اورغواي الرسمية المختلطة غرفة رقم ٦,43,اشرفية,ماروني,أنثى,289,3,غرفة رقم ٦,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبات الطائفة ماروني من سجل ٢٩٢ إلى سجل ٦٩٤,مدرسة اورغواي الرسمية المختلطة غرفة رقم ٧,44,اشرفية,ماروني,أنثى,694,292,غرفة رقم ٧,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبات الطائفة ماروني من سجل ٦٩٥ إلى سجل ١١٨٦,مدرسة اورغواي الرسمية المختلطة غرفة رقم ٨,45,اشرفية,ماروني,أنثى,1186,695,غرفة رقم ٨,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبات الطائفة ماروني من سجل ١١٨٨ إلى سجل ١٦٠٦,مدرسة اورغواي الرسمية المختلطة غرفة رقم ٩,46,اشرفية,ماروني,أنثى,1606,1188,غرفة رقم ٩,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبات الطائفة ماروني من سجل ١٦١١ إلى سجل ١٨٤٢,مدرسة اورغواي الرسمية المختلطة غرفة رقم ١٠,47,اشرفية,ماروني,أنثى,1842,1611,غرفة رقم ١٠,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبات الطائفة اشوري ارثوذكس من سجل ٣ إلى سجل ٧٦,مدرسة اورغواي الرسمية المختلطة غرفة رقم ١١,48,اشرفية,اشوري ارثوذكس,أنثى,76,3,غرفة رقم ١١,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبات الطائفة ماروني من سجل ١٨٤٣ إلى سجل ٢٠٤٨,مدرسة اورغواي الرسمية المختلطة غرفة رقم ١١,48,اشرفية,ماروني,أنثى,2048,1843,غرفة رقم ١١,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبو الطائفة اشوري ارثوذكس من سجل ٣ إلى سجل ٧٧,مدرسة اورغواي الرسمية المختلطة غرفة رقم ١١,48,اشرفية,اشوري ارثوذكس,ذكر,77,3,غرفة رقم ١١,مدرسة الاورغواي الرسمية المختلطة,https://maps.app.goo.gl/o4m2NX1w2xbHJfk49,"33.89384123916662, 35.51217879690269"
ناخبو الطائفة سني من سجل ١٢٠٧ إلى سجل ١٢٥٧,مدرسة البطريركية – شارع البطريركية غرفة رقم ١,490,زقاق البلاط,سني,ذكر,1257,1207,غرفة رقم ١,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبو الطائفة سني من سجل ١٢٥٨ إلى سجل ١٣٣٠,مدرسة البطريركية – شارع البطريركية غرفة رقم ٢,491,زقاق البلاط,سني,ذكر,1330,1258,غرفة رقم ٢,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبو الطائفة سني من سجل ١٣٣١ إلى سجل ١٤٢٥,مدرسة البطريركية – شارع البطريركية غرفة رقم ٣,492,زقاق البلاط,سني,ذكر,1425,1331,غرفة رقم ٣,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبو الطائفة سني من سجل ١٤٢٦ إلى سجل ١٦٦٣,مدرسة البطريركية – شارع البطريركية غرفة رقم ٤,493,زقاق البلاط,سني,ذكر,1663,1426,غرفة رقم ٤,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبو الطائفة سني من سجل ١٦٦٤ إلى سجل ١٨٠٦,مدرسة البطريركية – شارع البطريركية غرفة رقم ٥,494,زقاق البلاط,سني,ذكر,1806,1664,غرفة رقم ٥,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبو الطائفة سني من سجل ١٨٠٧ إلى سجل ٢٠٨٠,مدرسة البطريركية – شارع البطريركية غرفة رقم ٦,495,زقاق البلاط,سني,ذكر,2080,1807,غرفة رقم ٦,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبو الطائفة سني من سجل ٢٠٨١ إلى سجل ٢٣٧٨,مدرسة البطريركية – شارع البطريركية غرفة رقم ٧,496,زقاق البلاط,سني,ذكر,2378,2081,غرفة رقم ٧,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبو الطائفة سني من سجل ٢٣٧٩ إلى سجل ٢٦٦٠,مدرسة البطريركية – شارع البطريركية غرفة رقم ٨,497,زقاق البلاط,سني,ذكر,2660,2379,غرفة رقم ٨,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبو الطائفة سني من سجل ٢٦٦١ إلى سجل ٢٩٩٣,مدرسة البطريركية – شارع البطريركية غرفة رقم ٩,498,زقاق البلاط,سني,ذكر,2993,2661,غرفة رقم ٩,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبات الطائفة سني من سجل ٤ إلى سجل ٨٥,مدرسة البطريركية – شارع البطريركية غرفة رقم ١٠,499,زقاق البلاط,سني,أنثى,85,4,غرفة رقم ١٠,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبات الطائفة سني من سجل ٨٦ إلى سجل ٢٠٤,مدرسة البطريركية – شارع البطريركية غرفة رقم ١١,500,زقاق البلاط,سني,أنثى,204,86,غرفة رقم ١١,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبات الطائفة سني من سجل ٢٠٥ إلى سجل ٢٩٤,مدرسة البطريركية – شارع البطريركية غرفة رقم ١٢,501,زقاق البلاط,سني,أنثى,294,205,غرفة رقم ١٢,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبات الطائفة سني من سجل ٢٩٦ إلى سجل ٣٨٥,مدرسة البطريركية – شارع البطريركية غرفة رقم ١٣,502,زقاق البلاط,سني,أنثى,385,296,غرفة رقم ١٣,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
ناخبات الطائفة سني من سجل ٣٨٦ إلى سجل ٤٩٩,مدرسة البطريركية – شارع البطريركية غرفة رقم ١٤,503,زقاق البلاط,سني,أنثى,499,386,غرفة رقم ١٤,مدرسة البطريركية – شارع البطريركية,https://maps.app.goo.gl/YPXSi9HQwFAwxd2BA,"33.89073495433541, 35.496709743649475"
